accession_id,alias,title,description,biological_sex,subject_id,phenotype,extra_attributes,submission_accession_id,created_at,edited_at
EGAN00001188077,636122,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LN-18""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""90% FBS; 10% DMSO""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Glioma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337323""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188078,636123,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LN-229""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""90% FBS; 10% DMSO""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Glioma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337324""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188079,636745,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""50""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LNCAP""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Prostate""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Other""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337325""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188080,636822,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""64""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LOU-NH91""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337326""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188081,587504,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""56""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LoVo""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Colon""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337327""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188082,636089,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LOX-IMVI""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Skin""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Melanoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Skin""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337328""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188083,635612,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""56""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LP-1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Multiple Myeloma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337329""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188084,636048,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LS 174T""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Colon""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337330""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188085,636127,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""58""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LS 180""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""90% FBS; 10% DMSO""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Colon""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337331""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188086,636793,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""54""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LS1034""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""90% FBS; 10% DMSO""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Cecum""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337332""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188087,636751,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""63""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LXF-289""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""Ham's F10, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337333""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188088,636759,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LXFL529""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Non-Small Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337334""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188089,636837,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""33""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""M059J""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM/F12, 10% FBS, 2mM L-Glutamine, 15mM HEPES, 0.5mM Na.pyr, 1.2g/L NaHCO3, 0.5mM NEAA\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Glioblastoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337335""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188090,636838,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""33""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""M059K""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM/F12, 10% FBS, 2mM L-Glutamine, 15mM HEPES, 0.5mM Na.pyr, 1.2g/L NaHCO3, 0.5mM NEAA\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Glioblastoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Brain""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337336""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188091,587621,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MC116""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640 20% HI FBS, 2mM Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""Ascites""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lymph Node""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337337""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188092,639208,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MCAS""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337338""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188093,587467,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MCF 10A""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""50% FBS, 40% complete media, 10% DMSO\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM/F12, 2% Charcoal dextran treated FBS, 20ng/ml EGF, 0.01 mg/ml insulin, 500ng/ml Hydrocortisone\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Fibrocystic Disease""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337339""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188094,587468,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""40""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MCF-7""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""\""Effusion, Pleural\""""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337340""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188095,635987,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MCF10DCIS.com""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""50% FBS, 40% complete media, 10% DMSO\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM/F12, 2% Charcoal dextran treated FBS, 20ng/ml EGF, 0.01 mg/ml insulin, 500ng/ml Hydrocortisone\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Normal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337341""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188096,635988,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""47""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""MDA-MB-134-VI""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 20% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337342""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
