sample_alias,sample_accession_id,biosample_id,run_accession_id,experiment_accession_id,study_accession_id,sample_attributes
636074,EGAN00001188353,SAMEA2337599,EGAR00001163909,EGAX00001159231,EGAS00001000610,"Age=11;Age_Unit=Years;Cell_line=SR;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""RPMI, 20% FBS, 10% DMSO"";Gender=Male;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lymph Node;Tissue_Diagnosis=Lymphoma Immunoblastic Large Cell;Tissue_supergroup=Lymphoid"
636075,EGAN00001187842,SAMEA2337088,EGAR00001163399,EGAX00001158721,EGAS00001000610,"Age=46;Age_Unit=Years;Cell_line=COLO-704;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""FBS, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Ovary"
636076,EGAN00001188017,SAMEA2337263,EGAR00001163573,EGAX00001158895,EGAS00001000610,"Age=47;Age_Unit=Years;Cell_line=IGROV-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Ovary"
636077,EGAN00001188224,SAMEA2337470,EGAR00001163780,EGAX00001159102,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NIH:OVCAR-3;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Ovary"
636078,EGAN00001188245,SAMEA2337491,EGAR00001163801,EGAX00001159123,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=OV-90;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""90% FBS; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma Papillary Serous;Tissue_supergroup=Ovary"
636079,EGAN00001188250,SAMEA2337496,EGAR00001163806,EGAX00001159128,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=OvCA 432;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Ovary"
636080,EGAN00001188272,SAMEA2337518,EGAR00001163828,EGAX00001159150,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=PE01;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Ovary"
636081,EGAN00001187872,SAMEA2337118,EGAR00001163428,EGAX00001158750,EGAS00001000610,"Age=69;Age_Unit=Years;Cell_line=DU 145;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Prostate;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Other"
636083,EGAN00001188270,SAMEA2337516,EGAR00001163826,EGAX00001159148,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=PC-3;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Prostate;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Other"
636084,EGAN00001188381,SAMEA2337627,EGAR00001163937,EGAX00001159259,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=SW 837;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=90% FBS; 10% DMSO;Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Rectum;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636085,EGAN00001188316,SAMEA2337562,EGAR00001163872,EGAX00001159194,EGAS00001000610,"Age=17;Age_Unit=Years;Cell_line=SJCRH30;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skeletal Muscle;Tissue_Diagnosis=Rhabdomyosarcoma;Tissue_supergroup=Sarcomatiod"
636086,EGAN00001187761,SAMEA2337007,EGAR00001163318,EGAX00001158640,EGAS00001000610,"Age=85;Age_Unit=Years;Cell_line=A-431;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Skin"
636087,EGAN00001187844,SAMEA2337090,EGAR00001163401,EGAX00001158723,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=COLO-818;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Gln"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma Metastatic;Tissue_supergroup=Skin"
636088,EGAN00001187996,SAMEA2337242,EGAR00001163552,EGAX00001158874,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Hs 695T;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636089,EGAN00001188082,SAMEA2337328,EGAR00001163638,EGAX00001158960,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=LOX-IMVI;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636090,EGAN00001188111,SAMEA2337357,EGAR00001163667,EGAX00001158989,EGAS00001000610,"Age=78;Age_Unit=Years;Cell_line=MeWo;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636091,EGAN00001188339,SAMEA2337585,EGAR00001163895,EGAX00001159217,EGAS00001000610,"Age=46;Age_Unit=Years;Cell_line=SNU-216;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Lymph Node;Primary_Tissue=Stomach;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Stomach"
636092,EGAN00001188345,SAMEA2337591,EGAR00001163901,EGAX00001159223,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=SNU-484;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Stomach;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Stomach"
636094,EGAN00001188349,SAMEA2337595,EGAR00001163905,EGAX00001159227,EGAS00001000610,"Age=48;Age_Unit=Years;Cell_line=SNU-638;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Ascites;Primary_Tissue=Stomach;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Stomach"
636095,EGAN00001188350,SAMEA2337596,EGAR00001163906,EGAX00001159228,EGAS00001000610,"Age=68;Age_Unit=Years;Cell_line=SNU-668;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Ascites;Primary_Tissue=Stomach;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Stomach"
636096,EGAN00001187802,SAMEA2337048,EGAR00001163359,EGAX00001158681,EGAS00001000610,"Age=56;Age_Unit=Years;Cell_line=CAL 27;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636097,EGAN00001188271,SAMEA2337517,EGAR00001163827,EGAX00001159149,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=PE/CA-PJ15;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636098,EGAN00001188406,SAMEA2337652,EGAR00001163962,EGAX00001159284,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=UCSD-242l;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636099,EGAN00001187778,SAMEA2337024,EGAR00001163335,EGAX00001158657,EGAS00001000610,"Age=51;Age_Unit=Years;Cell_line=BFTC-905;ENA-CHECKLIST=ERC000026;Ethnicity=Chinese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Urinary Bladder;Tissue_Diagnosis=Carcinoma Transitional Cell;Tissue_supergroup=Urinary Bladder"
636100,EGAN00001187928,SAMEA2337174,EGAR00001163484,EGAX00001158806,EGAS00001000610,"Age=20;Age_Unit=Years;Cell_line=HCC1263;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636101,EGAN00001188371,SAMEA2337617,EGAR00001163927,EGAX00001159249,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SW 1417;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""90% FBS, 10% DMSO"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636102,EGAN00001188000,SAMEA2337246,EGAR00001163556,EGAX00001158878,EGAS00001000610,"Age=42;Age_Unit=Years;Cell_line=Hs 839.T;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Gln"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636103,EGAN00001188321,SAMEA2337567,EGAR00001163877,EGAX00001159199,EGAS00001000610,"Age=67;Age_Unit=Years;Cell_line=SK-MEL-24;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Gln"";Metastatic_Tissue=Lymph Node;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
636104,EGAN00001187783,SAMEA2337029,EGAR00001163340,EGAX00001158662,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=BICR 31;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636105,EGAN00001187870,SAMEA2337116,EGAR00001163426,EGAX00001158748,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=DOK;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Dysplasia;Tissue_supergroup=Head-Neck"
636106,EGAN00001188306,SAMEA2337552,EGAR00001163862,EGAX00001159184,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SCC-25;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636107,EGAN00001188308,SAMEA2337554,EGAR00001163864,EGAX00001159186,EGAS00001000610,"Age=25;Age_Unit=Years;Cell_line=SCC-9;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Tongue;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636108,EGAN00001187924,SAMEA2337170,EGAR00001163480,EGAX00001158802,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HCC1162;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Uterus;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Uterus"
636115,EGAN00001188125,SAMEA2337371,EGAR00001163681,EGAX00001159003,EGAS00001000610,"Age=55;Age_Unit=Years;Cell_line=MOLP-2;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
636116,EGAN00001188033,SAMEA2337279,EGAR00001163589,EGAX00001158911,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=""Jurkat, Clone E6-1"";ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia Acute Lymphocytic;Tissue_supergroup=Lymphoid"
636117,EGAN00001187750,SAMEA2336996,EGAR00001163307,EGAX00001158629,EGAS00001000610,"Age=13;Age_Unit=Years;Cell_line=143B;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone;Tissue_Diagnosis=Osteosarcoma;Tissue_supergroup=Sarcomatiod"
636118,EGAN00001188114,SAMEA2337360,EGAR00001163670,EGAX00001158992,EGAS00001000610,"Age=12;Age_Unit=Years;Cell_line=MHH-ES-1;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=90% FBS; 10% DMSO;Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone;Tissue_Diagnosis=Sarcoma Ewings;Tissue_supergroup=Sarcomatiod"
636119,EGAN00001188122,SAMEA2337368,EGAR00001163678,EGAX00001159000,EGAS00001000610,"Age=26;Age_Unit=Years;Cell_line=ML-2;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone Marrow;Tissue_Diagnosis=Leukemia Acute Myelogenic;Tissue_supergroup=Lymphoid"
636120,EGAN00001187764,SAMEA2337010,EGAR00001163321,EGAX00001158643,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=A172;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=90% FBS; 10% DMSO;Gender=Male;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Brain;Tissue_Diagnosis=Glioblastoma;Tissue_supergroup=Brain"
636121,EGAN00001187995,SAMEA2337241,EGAR00001163551,EGAX00001158873,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Hs 683;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=90% FBS; 10% DMSO;Gender=NA;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Brain;Tissue_Diagnosis=Glioma;Tissue_supergroup=Brain"
636122,EGAN00001188077,SAMEA2337323,EGAR00001163633,EGAX00001158955,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=LN-18;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=90% FBS; 10% DMSO;Gender=NA;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Brain;Tissue_Diagnosis=Glioma;Tissue_supergroup=Brain"
636123,EGAN00001188078,SAMEA2337324,EGAR00001163634,EGAX00001158956,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=LN-229;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=90% FBS; 10% DMSO;Gender=NA;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Brain;Tissue_Diagnosis=Glioma;Tissue_supergroup=Brain"
636124,EGAN00001188109,SAMEA2337355,EGAR00001163665,EGAX00001158987,EGAS00001000610,"Age=66;Age_Unit=Years;Cell_line=ME-180;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Cervix;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Cervix"
636125,EGAN00001187920,SAMEA2337166,EGAR00001163476,EGAX00001158798,EGAS00001000610,"Age=58;Age_Unit=Years;Cell_line=HCA-7;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636126,EGAN00001188011,SAMEA2337257,EGAR00001163567,EGAX00001158889,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HT-55;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
636127,EGAN00001188085,SAMEA2337331,EGAR00001163641,EGAX00001158963,EGAS00001000610,"Age=58;Age_Unit=Years;Cell_line=LS 180;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=90% FBS; 10% DMSO;Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636128,EGAN00001188244,SAMEA2337490,EGAR00001163800,EGAX00001159122,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=OUMS-23;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 10% FBS, 2mM Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
636129,EGAN00001187780,SAMEA2337026,EGAR00001163337,EGAX00001158659,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=BHY;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Oral Cavity;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636130,EGAN00001187984,SAMEA2337230,EGAR00001163540,EGAX00001158862,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HN;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Oral Cavity;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
636131,EGAN00001187779,SAMEA2337025,EGAR00001163336,EGAX00001158658,EGAS00001000610,"Age=64;Age_Unit=Years;Cell_line=BFTC-909;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 10% FBS, 2mM L-Gln"";Metastatic_Tissue=NA;Primary_Tissue=Kidney;Tissue_Diagnosis=Carcinoma Transitional Cell;Tissue_supergroup=Kidney"
636132,EGAN00001188012,SAMEA2337258,EGAR00001163568,EGAX00001158890,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=huH-1;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 10% FBS, 2mM L-Gln"";Metastatic_Tissue=NA;Primary_Tissue=Liver;Tissue_Diagnosis=Carcinoma Hepatocellular;Tissue_supergroup=Liver"
636133,EGAN00001188280,SAMEA2337526,EGAR00001163836,EGAX00001159158,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=PLC/PRF/5;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Liver;Tissue_Diagnosis=Carcinoma Hepatocellular;Tissue_supergroup=Liver"
636134,EGAN00001187819,SAMEA2337065,EGAR00001163376,EGAX00001158698,EGAS00001000610,"Age=45;Age_Unit=Years;Cell_line=ChaGo-K-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Lung"
636135,EGAN00001187962,SAMEA2337208,EGAR00001163518,EGAX00001158840,EGAS00001000610,"Age=54;Age_Unit=Years;Cell_line=HCC44;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
636136,EGAN00001188143,SAMEA2337389,EGAR00001163699,EGAX00001159021,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H146;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
636137,EGAN00001188176,SAMEA2337422,EGAR00001163732,EGAX00001159054,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H2110;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
